"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-01-02 02:00:00,50,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,48.0783062698413,49.8702115079365,49.0066965171937,48.8939218742506
2025-01-02 03:00:00,54,32.0124699496944,49.2305346884667,49.2305346884667,49.2305346884667,51.4683211904762,53.7194890476191,49.3132899339284,49.1414010342873
2025-01-02 04:00:00,51.8,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,53.4495036507936,55.1735921428571,51.856024037132,51.7277310527441
2025-01-02 05:00:00,46.4,32.0124699496944,49.2305346884667,49.2305346884667,49.2305346884667,47.8097482539683,51.5343399206349,49.1959620197273,49.0938483700845
2025-01-02 06:00:00,46.8,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,44.4955437301588,46.1998835714286,45.2233252730701,45.0938680033323
2025-01-02 07:00:00,47.2,32.0124699496944,42.3007402639203,42.3007402639203,42.3007402639203,41.1697838095239,41.6160826190476,43.8068772603153,43.730434725381
2025-01-02 08:00:00,46.4,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,44.3783627777778,46.1045391269841,46.2138665196922,46.0683488595907
2025-01-02 09:00:00,46.8,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,44.9754171428571,45.471464047619,45.0235843737804,44.8970113752575
2025-01-02 10:00:00,52.6,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,47.0521465873016,46.2867231746032,45.9276353215695,45.8684335080214
2025-01-02 11:00:00,61.6,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,48.3585188888889,48.9125755555555,49.1441172077626,49.3074841982178
2025-01-02 12:00:00,61.6,32.0124699496944,59.8229566243728,59.8229566243728,59.8229566243728,61.0586523809524,60.9261844444445,59.725439733889,59.9643690867524
2025-01-02 13:00:00,51.5,32.0124699496944,59.8229566243728,59.8229566243728,59.8229566243728,53.6528406349207,53.8926055555556,55.4340342308174,55.7788193061265
2025-01-02 14:00:00,40,32.0124699496944,49.2305346884667,49.2305346884667,49.2305346884667,41.3181617460317,41.4593739682539,44.6562870051904,44.8934539404194
2025-01-02 15:00:00,38.5,32.0124699496944,38.8367579452329,38.8367579452329,38.8367579452329,39.7976882539682,39.0598702380952,37.9955886408062,37.7382647820804
2025-01-02 16:00:00,33.8,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,35.459440952381,34.7094724603174,34.8401183537887,35.4913132841487
2025-01-02 17:00:00,27.7,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,27.9951234920635,28.4735499206349,29.4969445449525,30.5173765290608
2025-01-02 18:00:00,31.3,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,27.8607942857143,27.7231111111111,26.0473289673564,27.083551706618
2025-01-02 19:00:00,31.7,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,31.7387606349207,31.5738398412698,29.8299857829635,30.7696845496417
2025-01-02 20:00:00,30.6,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,30.1876091269841,30.4165565873016,29.8168237617177,30.5305627576456
2025-01-02 21:00:00,32,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,29.2824811111111,29.1382157936508,29.0126525682795,29.3422251249521
2025-01-02 22:00:00,33.1,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,32.7644715079365,32.4820515873016,31.0971587465093,30.909102435142
2025-01-02 23:00:00,38.2,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,30.6007286507937,30.7636504761905,31.2007564022663,31.0548725494859
2025-01-03,38.9,32.0124699496944,37.663556280588,37.663556280588,37.663556280588,37.3271134920635,37.6871717460318,37.0510258960359,36.8834675006018
2025-01-03 01:00:00,35.6,32.0124699496944,37.663556280588,37.663556280588,37.663556280588,37.1996071428572,37.8293455555556,37.5730985759555,37.4245606887227
2025-01-03 02:00:00,40.3,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,35.5972800793651,36.3531139682539,35.0944473502104,34.9439122697083
2025-01-03 03:00:00,37.1,32.0124699496944,38.8367579452329,38.8367579452329,38.8367579452329,36.1843997619048,36.6178806349207,38.1431108598319,38.0431322657905
2025-01-03 04:00:00,33.8,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,32.3857752380952,32.7218622222222,34.8153383583084,34.7375177610908
2025-01-03 05:00:00,33.5,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,34.4301054761905,33.9748617460317,33.2875393844202,33.1699112540231
2025-01-03 06:00:00,29.9,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,30.2503421428571,30.2563296825397,31.5926732085952,31.5210044648944
2025-01-03 07:00:00,28.4,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,27.7179157142857,28.397613015873,29.019277064444,28.9236743400963
2025-01-03 08:00:00,33.8,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,29.2817102380952,29.4690273809524,28.2997494402809,28.1781632103948
2025-01-03 09:00:00,40.3,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,35.9374058730159,35.6976224603175,33.7172095234956,33.6162299622494
2025-01-03 10:00:00,38.9,32.0124699496944,38.8367579452329,38.8367579452329,38.8367579452329,40.2850744444444,39.7748581746032,39.3004828563095,39.4018652294087
2025-01-03 11:00:00,47.9,32.0124699496944,37.663556280588,37.663556280588,37.663556280588,39.3551465873016,38.7001143650794,37.8878883301909,38.1321897519674
2025-01-03 12:00:00,50.4,32.0124699496944,49.2305346884667,49.2305346884667,49.2305346884667,47.8813576190476,47.3678446825397,46.9498757496729,47.2855103924907
2025-01-03 13:00:00,54.4,32.0124699496944,49.2305346884667,49.2305346884667,49.2305346884667,48.4712646031747,48.2405418253968,48.6808064967071,48.9130598624725
2025-01-03 14:00:00,60.8,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,49.1927706349206,50.1485485714285,50.918058938155,51.0122291741201
2025-01-03 15:00:00,56.2,32.0124699496944,59.8229566243728,59.8229566243728,59.8229566243728,54.7744176984127,55.8102194444444,55.9471608947072,55.8869604356691
2025-01-03 16:00:00,56.5,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,51.2026541269841,52.3271636507937,52.330093523831,52.9889190041752
2025-01-03 17:00:00,47.2,32.0124699496944,53.056881448316,53.056881448316,54.5755176613889,48.8405434920635,47.7027416666667,49.4262384613877,50.470346185815
2025-01-03 18:00:00,46.8,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,44.7244861904762,44.3825301587301,43.9386034214668,44.9713240133753
2025-01-03 19:00:00,51.5,32.0124699496944,45.498339548926,45.498339548926,45.498339548926,47.9669070634921,47.4108553968253,44.3816355440675,45.3083400065077
